,Café_name,Café_city,Venue_name,Venue_cat,Venue_catID
6563,Voyager - Boardgame Bar Bonn,Bonn,H Brüdergasse,Bus Stop,52f2ab2ebcbc57f1066b8b4f
6564,Voyager - Boardgame Bar Bonn,Bonn,Anlegestelle Köln-Düsseldorfer,Boat or Ferry,4bf58dd8d48988d12d951735
6565,Voyager - Boardgame Bar Bonn,Bonn,Institut für Anglistik und Keltologie,College Academic Building,4bf58dd8d48988d198941735
6566,Voyager - Boardgame Bar Bonn,Bonn,Konditorei Kleimann,Cupcake Shop,4bf58dd8d48988d1bc941735
6567,Voyager - Boardgame Bar Bonn,Bonn,Sündikat,Kitchen Supply Store,58daa1558bbb0b01f18ec1b4
6568,Voyager - Boardgame Bar Bonn,Bonn,Zum Rheinblick,Beer Garden,4bf58dd8d48988d117941735
6569,Voyager - Boardgame Bar Bonn,Bonn,Restaurant Delphi,Greek Restaurant,4bf58dd8d48988d10e941735
6570,Voyager - Boardgame Bar Bonn,Bonn,Bar bistro Korrekt,German Restaurant,4bf58dd8d48988d10d941735
6571,Gastspielhaus,Darmstadt,Riegerplatz,Plaza,4bf58dd8d48988d164941735
6572,Gastspielhaus,Darmstadt,Pillhuhn,Pub,4bf58dd8d48988d11b941735
6573,Gastspielhaus,Darmstadt,Eisboutique Da Carlo,Ice Cream Shop,4bf58dd8d48988d1c9941735
6574,Gastspielhaus,Darmstadt,Ipek,Middle Eastern Restaurant,4bf58dd8d48988d115941735
6575,Gastspielhaus,Darmstadt,3Klang,Bar,4bf58dd8d48988d116941735
6576,Gastspielhaus,Darmstadt,Merck F129,Factory,4eb1bea83b7b6f98df247e06
6577,Gastspielhaus,Darmstadt,Da Guiseppe,Italian Restaurant,4bf58dd8d48988d110941735
6578,Gastspielhaus,Darmstadt,Royal Indian Palace,Indian Restaurant,4bf58dd8d48988d10f941735
6579,Gastspielhaus,Darmstadt,Lejlas Horizont First- u. Second Hand Damenmode,Clothing Store,4bf58dd8d48988d103951735
6580,Gastspielhaus,Darmstadt,Martinskirche,Church,4bf58dd8d48988d132941735
6581,Gastspielhaus,Darmstadt,Bäckerei Hofmann,Bakery,4bf58dd8d48988d16a941735
6582,Gastspielhaus,Darmstadt,Lichtenbergplatz,Plaza,4bf58dd8d48988d164941735
6583,Gastspielhaus,Darmstadt,Happy Wok,Asian Restaurant,4bf58dd8d48988d142941735
6584,Gastspielhaus,Darmstadt,PENNY,Supermarket,52f2ab2ebcbc57f1066b8b46
6585,Gastspielhaus,Darmstadt,REWE,Supermarket,52f2ab2ebcbc57f1066b8b46
6586,Gastspielhaus,Darmstadt,Pizza Mono,Restaurant,4bf58dd8d48988d1c4941735
6587,Gastspielhaus,Darmstadt,REWE,Supermarket,52f2ab2ebcbc57f1066b8b46
6588,Gastspielhaus,Darmstadt,Baobab Erlebnisbar,African Restaurant,4bf58dd8d48988d1c8941735
6589,Gastspielhaus,Darmstadt,Café Bellevue,Café,4bf58dd8d48988d16d941735
6590,Gastspielhaus,Darmstadt,Le Café Bleu,Café,4bf58dd8d48988d16d941735
6591,Gastspielhaus,Darmstadt,Bäckerei Grimminger,Bakery,4bf58dd8d48988d16a941735
6592,Gastspielhaus,Darmstadt,Vera Neumann – La Biosthetique,Salon / Barbershop,4bf58dd8d48988d110951735
6593,Gastspielhaus,Darmstadt,Alice-Elenoren-Schule Darmstadt,School,4bf58dd8d48988d13b941735
6594,Gastspielhaus,Darmstadt,DHG Fidelitas-Karlstein,Fraternity House,4bf58dd8d48988d1b0941735
6595,Gastspielhaus,Darmstadt,Buchhandlung Lesezeichen,Bookstore,4bf58dd8d48988d114951735
6596,Gastspielhaus,Darmstadt,Merck Innovation Center,Conference Room,4bf58dd8d48988d127941735
6597,Gastspielhaus,Darmstadt,TU Darmstadt - CYSEC,University,4bf58dd8d48988d1ae941735
6598,Gastspielhaus,Darmstadt,Fohlenhof,German Restaurant,4bf58dd8d48988d10d941735
6599,Gastspielhaus,Darmstadt,Bürgerpark,Park,4bf58dd8d48988d163941735
6600,Gastspielhaus,Darmstadt,TU-Darmstadt Mathebau,College Math Building,4bf58dd8d48988d19c941735
6601,Gastspielhaus,Darmstadt,Chin Su,Asian Restaurant,4bf58dd8d48988d142941735
6602,Gastspielhaus,Darmstadt,Georg Büchner Buchladen,Bookstore,4bf58dd8d48988d114951735
6603,Gastspielhaus,Darmstadt,Core Sportclub,Gym / Fitness Center,4bf58dd8d48988d175941735
6604,Gastspielhaus,Darmstadt,Bäckerei Schwerdt,Bakery,4bf58dd8d48988d16a941735
6605,Gastspielhaus,Darmstadt,Salon Pedro Blas,Salon / Barbershop,4bf58dd8d48988d110951735
6606,Gastspielhaus,Darmstadt,Unverpackt Darmstadt,Grocery Store,4bf58dd8d48988d118951735
6607,Gastspielhaus,Darmstadt,Bock's Backladen,Bakery,4bf58dd8d48988d16a941735
6608,Gastspielhaus,Darmstadt,Lichtenberg,Burger Joint,4bf58dd8d48988d16c941735
6609,Gastspielhaus,Darmstadt,Havana Bar,Cuban Restaurant,4bf58dd8d48988d154941735
6610,Barneby,Dresden,Bermudadreieck,Plaza,4bf58dd8d48988d164941735
6611,Barneby,Dresden,Kunsthofpassage,Art Gallery,4bf58dd8d48988d1e2931735
6612,Barneby,Dresden,Hopfenkult - Craft Beer Store,Beer Store,5370f356bcbc57f1066c94c2
6613,Barneby,Dresden,Thalia,Indie Movie Theater,4bf58dd8d48988d17e941735
6614,Barneby,Dresden,HOTELDEBOTEL,Pub,4bf58dd8d48988d11b941735
6615,Barneby,Dresden,la moka,Italian Restaurant,4bf58dd8d48988d110941735
6616,Barneby,Dresden,Zille,Bar,4bf58dd8d48988d116941735
6617,Barneby,Dresden,Samowar Pelmeni-Bistro,Pelmeni House,52e928d0bcbc57f1066b7e9c
6618,Barneby,Dresden,Burger Club 13,Burger Joint,4bf58dd8d48988d16c941735
6619,Barneby,Dresden,Marmaris,Falafel Restaurant,4bf58dd8d48988d10b941735
6620,Barneby,Dresden,TEERAUSCH,Tea Room,4bf58dd8d48988d1dc931735
6621,Barneby,Dresden,D.N.Mai - Creative Works.,Gift Shop,4bf58dd8d48988d128951735
6622,Barneby,Dresden,Tranquillo,Clothing Store,4bf58dd8d48988d103951735
6623,Barneby,Dresden,Mrs. Hippie,Women's Store,4bf58dd8d48988d108951735
6624,Barneby,Dresden,Sapori d’Italia,Italian Restaurant,4bf58dd8d48988d110941735
6625,Barneby,Dresden,Kantine No. 2,Burger Joint,4bf58dd8d48988d16c941735
6626,Barneby,Dresden,neufneuf - Vietnamese Popup Restaurant,Vietnamese Restaurant,4bf58dd8d48988d14a941735
6627,Barneby,Dresden,Indisches Restaurant Jaipur,Indian Restaurant,4bf58dd8d48988d10f941735
6628,Barneby,Dresden,24COLOURS.DE,Boutique,4bf58dd8d48988d104951735
6629,Barneby,Dresden,Café Continental,Café,4bf58dd8d48988d16d941735
6630,Barneby,Dresden,Backland,Bakery,4bf58dd8d48988d16a941735
6631,Barneby,Dresden,Lobo,Bar,4bf58dd8d48988d116941735
6632,Barneby,Dresden,Horst,Bar,4bf58dd8d48988d116941735
6633,Barneby,Dresden,Downtown,Nightclub,4bf58dd8d48988d11f941735
6634,Barneby,Dresden,Little India,Indian Restaurant,4bf58dd8d48988d10f941735
6635,Barneby,Dresden,Feng Shui - Haus Dresden,Gift Shop,4bf58dd8d48988d128951735
6636,Barneby,Dresden,Fuchs & Siegemund Rechtsanwälte,Lawyer,52f2ab2ebcbc57f1066b8b3f
6637,Barneby,Dresden,Regenwasserspiel,Public Art,507c8c4091d498d9fc8c67a9
6638,Barneby,Dresden,Hofcafé,Café,4bf58dd8d48988d16d941735
6639,Barneby,Dresden,Sonnenhof,Plaza,4bf58dd8d48988d164941735
6640,Barneby,Dresden,Kochbox,Fast Food Restaurant,4bf58dd8d48988d16e941735
6641,Barneby,Dresden,Hierschönessen,German Restaurant,4bf58dd8d48988d10d941735
6642,Barneby,Dresden,Assieck,Plaza,4bf58dd8d48988d164941735
6643,Barneby,Dresden,Tiki im Kunsthof,Café,4bf58dd8d48988d16d941735
6644,Barneby,Dresden,Café/Bistro Görlitzer Platz 1,Bar,4bf58dd8d48988d116941735
6645,Barneby,Dresden,vinBISTRO,Bar,4bf58dd8d48988d116941735
6646,Barneby,Dresden,Eva's Pizza,Pizza Place,4bf58dd8d48988d1ca941735
6647,White Rabbit ,Essen,MIG LOUNGE,Hookah Bar,4bf58dd8d48988d119941735
6648,White Rabbit ,Essen,Uni Essen Mensa,Cafeteria,4bf58dd8d48988d128941735
6649,White Rabbit ,Essen,Hotel Atelier,Motel,4bf58dd8d48988d1fb931735
6650,White Rabbit ,Essen,Audimax – Universität Duisburg-Essen,University,4bf58dd8d48988d1ae941735
6651,White Rabbit ,Essen,Berliner Platz,Plaza,4bf58dd8d48988d164941735
6652,White Rabbit ,Essen,Krupp-Park,Park,4bf58dd8d48988d163941735
6653,White Rabbit ,Essen,S6 Essen ↔ Köln Nippes,Moving Target,4f2a23984b9023bd5841ed2c
6654,White Rabbit ,Essen,KKC - Kunst und Kultur Café,Café,4bf58dd8d48988d16d941735
6655,White Rabbit ,Essen,Liegewiese Uni Essen,University,4bf58dd8d48988d1ae941735
6656,White Rabbit ,Essen,Universität Essen T03,College Math Building,4bf58dd8d48988d19c941735
6657,White Rabbit ,Essen,Café Giallo,College Cafeteria,4bf58dd8d48988d1a1941735
6658,White Rabbit ,Essen,Uni DuE Gebäude S06,Building,4bf58dd8d48988d130941735
6659,White Rabbit ,Essen,Beaulongerie,Creperie,52e81612bcbc57f1066b79f2
6660,White Rabbit ,Essen,"Institut für Stadtteilentwicklung, Sozialraumorientierte Arbeit & Beratung",Office,4bf58dd8d48988d124941735
6661,White Rabbit ,Essen,Flohmarkt Uni,Flea Market,4bf58dd8d48988d1f7941735
6662,White Rabbit ,Essen,pizza no name,Pizza Place,4bf58dd8d48988d1ca941735
6663,White Rabbit ,Essen,Die Brücke,Café,4bf58dd8d48988d16d941735
6664,White Rabbit ,Essen,essener theaterring,General Entertainment,4bf58dd8d48988d1f1931735
6665,White Rabbit ,Essen,ROLLER,Furniture / Home Store,4bf58dd8d48988d1f8941735
6666,White Rabbit ,Essen,Arbeitsamt,Government Building,4bf58dd8d48988d126941735
6667,White Rabbit ,Essen,Mensa Universität Essen,College Cafeteria,4bf58dd8d48988d1a1941735
6668,White Rabbit ,Essen,Universität Essen - Gebäude S07,College Academic Building,4bf58dd8d48988d198941735
6669,White Rabbit ,Essen,Weststadt Tower,Office,4bf58dd8d48988d124941735
6670,White Rabbit ,Essen,Die Brücke,Housing Development,4f2a210c4b9023bd5841ed28
6671,White Rabbit ,Essen,Uni Markt,Market,50be8ee891d4fa8dcc7199a7
6672,White Rabbit ,Essen,U+H Universität Essen,Metro Station,4bf58dd8d48988d1fd931735
6673,White Rabbit ,Essen,Uni Duisburg-Essen – Fachbibliothek MNT,College Library,4bf58dd8d48988d1a7941735
6674,White Rabbit ,Essen,XXXLutz Kröger Einrichtungshaus,Furniture / Home Store,4bf58dd8d48988d1f8941735
6675,White Rabbit ,Essen,B1 Discount Baumarkt,Hardware Store,4bf58dd8d48988d112951735
6676,White Rabbit ,Essen,Henders & Hazel shop bei Kröger,Furniture / Home Store,4bf58dd8d48988d1f8941735
6677,White Rabbit ,Essen,Learning Lab,College Lab,4bf58dd8d48988d1a5941735
6678,White Rabbit ,Essen,Seidensticker,Clothing Store,4bf58dd8d48988d103951735
6679,White Rabbit ,Essen,"Hörsaalzentrum Universität Duisburg-Essen, Campus Essen",Auditorium,4bf58dd8d48988d173941735
6680,White Rabbit ,Essen,Gebäude V15,College Science Building,4bf58dd8d48988d19b941735
6681,White Rabbit ,Essen,Labor L32,College Lab,4bf58dd8d48988d1a5941735
6682,White Rabbit ,Essen,AMG Center,Auto Dealership,4eb1c1623b7b52c0e1adc2ec
6683,White Rabbit ,Essen,The New Old,Cocktail Bar,4bf58dd8d48988d11e941735
6684,White Rabbit ,Essen,Pavillon für Information und Kommunikation (PIK),General College & University,4bf58dd8d48988d1a8941735
6685,White Rabbit ,Essen,Mathematische Fakultät Uni Duisburg Essen,College Math Building,4bf58dd8d48988d19c941735
6686,White Rabbit ,Essen,Studentensekretariat Universität Duisburg-Essen,College Administrative Building,4bf58dd8d48988d197941735
6687,Spielezeitcafe,Flensburg,Himalaya,Indian Restaurant,4bf58dd8d48988d10f941735
6688,Spielezeitcafe,Flensburg,H Angelburger Straße,Bus Stop,52f2ab2ebcbc57f1066b8b4f
6689,Spielezeitcafe,Flensburg,Allgemeinarzt Dieter Jessen,Medical Center,4bf58dd8d48988d104941735
6690,Spielezeitcafe,Flensburg,bus 14- fordepark,Bus Line,4bf58dd8d48988d12b951735
6691,Spielezeitcafe,Flensburg,Stadtbibliothek Flensburg,Library,4bf58dd8d48988d12f941735
6692,Spielezeitcafe,Flensburg,Johanniskirche,Church,4bf58dd8d48988d132941735
6693,Spielezeitcafe,Flensburg,Haitabu,Bar,4bf58dd8d48988d116941735
6694,Spielezeitcafe,Flensburg,E neukauf Peterson,Supermarket,52f2ab2ebcbc57f1066b8b46
6695,Spielezeitcafe,Flensburg,Saturn,Electronics Store,4bf58dd8d48988d122951735
6696,Spielezeitcafe,Flensburg,Müller,Drugstore,5745c2e4498e11e7bccabdbd
6697,Spielezeitcafe,Flensburg,dm-drogerie markt,Drugstore,5745c2e4498e11e7bccabdbd
6698,Spielezeitcafe,Flensburg,Sushi & More,Sushi Restaurant,4bf58dd8d48988d1d2941735
6699,Spielezeitcafe,Flensburg,Nord-Ostsee Sparkasse,Building,4bf58dd8d48988d130941735
6700,Spielezeitcafe,Flensburg,Flensburg Galerie,Shopping Mall,4bf58dd8d48988d1fd941735
6701,Spielezeitcafe,Flensburg,Haithabu,Bar,4bf58dd8d48988d116941735
6702,Spielezeitcafe,Flensburg,Schlachter Jepsen,Butcher,4bf58dd8d48988d11d951735
6703,Spielezeitcafe,Flensburg,Havana Barbershop,Salon / Barbershop,4bf58dd8d48988d110951735
6704,Spielezeitcafe,Flensburg,Wolsdorff Tobacco,Smoke Shop,4bf58dd8d48988d123951735
6705,Spielezeitcafe,Flensburg,BBBank,Bank,4bf58dd8d48988d10a951735
6706,Spielezeitcafe,Flensburg,McDonald's,Fast Food Restaurant,4bf58dd8d48988d16e941735
6707,Spielezeitcafe,Flensburg,Sinnerup,Furniture / Home Store,4bf58dd8d48988d1f8941735
6708,Spielezeitcafe,Flensburg,Vodafone Shop,Business Service,5453de49498eade8af355881
6709,Spielezeitcafe,Flensburg,Taverna Kreta,Taverna,53d6c1b0e4b02351e88a83d2
6710,Spielezeitcafe,Flensburg,Hotel Flensburger Hof,Hotel,4bf58dd8d48988d1fa931735
6711,Spielezeitcafe,Flensburg,Linh Linh,Chinese Restaurant,4bf58dd8d48988d145941735
6712,Spielezeitcafe,Flensburg,C&A,Clothing Store,4bf58dd8d48988d103951735
6713,Spielezeitcafe,Flensburg,Ristorante Roma,Italian Restaurant,4bf58dd8d48988d110941735
6714,Spielezeitcafe,Flensburg,Dönerwerk,Doner Restaurant,5283c7b4e4b094cb91ec88d8
6715,Spielezeitcafe,Flensburg,Giovanni L.,Ice Cream Shop,4bf58dd8d48988d1c9941735
6716,Spielezeitcafe,Flensburg,Kaffeehaus Le Club,Café,4bf58dd8d48988d16d941735
6717,Spielezeitcafe,Flensburg,Kaffeehaus,Bar,4bf58dd8d48988d116941735
6718,Spielezeitcafe,Flensburg,Mr. Sub,Sandwich Place,4bf58dd8d48988d1c5941735
6719,Spielezeitcafe,Flensburg,Orientalischer Friseur Babel,Salon / Barbershop,4bf58dd8d48988d110951735
6720,Spielezeitcafe,Flensburg,Goldene Lilie,Chinese Restaurant,4bf58dd8d48988d145941735
6721,Spielezeitcafe,Flensburg,Schuh Geiz,Shoe Store,4bf58dd8d48988d107951735
6722,Spielezeitcafe,Flensburg,Kontraste,Gastropub,4bf58dd8d48988d155941735
6723,Spielezeitcafe,Flensburg,Curry Express,Indian Restaurant,4bf58dd8d48988d10f941735
6724,Spielezeitcafe,Flensburg,Rats-Apotheke,Pharmacy,4bf58dd8d48988d10f951735
6725,Spielezeitcafe,Flensburg,Vodafone & Kabel Deutschland Shop,Shopping Mall,4bf58dd8d48988d1fd941735
6726,FreiSpiel,Freiburg,Kaisers Gute Backstube,Bakery,4bf58dd8d48988d16a941735
6727,FreiSpiel,Freiburg,Netto City,Supermarket,52f2ab2ebcbc57f1066b8b46
6728,FreiSpiel,Freiburg,Elektro Bareiss,Electronics Store,4bf58dd8d48988d122951735
6729,FreiSpiel,Freiburg,Ariana Orient House Gmbh,Grocery Store,4bf58dd8d48988d118951735
6730,FreiSpiel,Freiburg,Bäckerei Heizmann,Bakery,4bf58dd8d48988d16a941735
6731,FreiSpiel,Freiburg,Lederleplatz,Plaza,4bf58dd8d48988d164941735
6732,FreiSpiel,Freiburg,Kreuzstr,Bus Line,4bf58dd8d48988d12b951735
6733,FreiSpiel,Freiburg,Little Haso,Restaurant,4bf58dd8d48988d1c4941735
6734,FreiSpiel,Freiburg,Walee Falafel & Hummus,Snack Place,4bf58dd8d48988d1c7941735
6735,FreiSpiel,Freiburg,Altglaskontainer,Recycling Facility,4f4531084b9074f6e4fb0101
6736,FreiSpiel,Freiburg,Volksbank,Credit Union,5032850891d4c4b30a586d62
6737,FreiSpiel,Freiburg,Krankengymnastik Heike Max,Physical Therapist,5744ccdfe4b0c0459246b4af
6738,FreiSpiel,Freiburg,Sammellust,Thrift / Vintage Store,4bf58dd8d48988d101951735
6739,FreiSpiel,Freiburg,Zahnarztpraxis Dr. Florian Schindera,Dentist's Office,4bf58dd8d48988d178941735
6740,FreiSpiel,Freiburg,Feistel & Pulkowski Notare,Financial or Legal Service,503287a291d4c4b30a586d65
6741,FreiSpiel,Freiburg,Lederle Apotheke,Pharmacy,4bf58dd8d48988d10f951735
6742,FreiSpiel,Freiburg,One Team,Office,4bf58dd8d48988d124941735
6743,FreiSpiel,Freiburg,ReiseBank AG,Currency Exchange,5744ccdfe4b0c0459246b4be
6744,FreiSpiel,Freiburg,Zahnärztin Ursula Mischler,Dentist's Office,4bf58dd8d48988d178941735
6745,FreiSpiel,Freiburg,Gemeinschsftspraxis Evert/Mellinghoff,Doctor's Office,4bf58dd8d48988d177941735
6746,FreiSpiel,Freiburg,Wilde Hilde,Moving Target,4f2a23984b9023bd5841ed2c
6747,FreiSpiel,Freiburg,Fahrradladen,Bike Shop,4bf58dd8d48988d115951735
6748,FreiSpiel,Freiburg,Pum Feinkost-Metzgerei,Deli / Bodega,4bf58dd8d48988d146941735
6749,FreiSpiel,Freiburg,Reiß-Beck,Bakery,4bf58dd8d48988d16a941735
6750,FreiSpiel,Freiburg,Klecks Schreibwaren,Paper / Office Supplies Store,4bf58dd8d48988d121951735
6751,FreiSpiel,Freiburg,Planetarium Freiburg,Planetarium,4bf58dd8d48988d192941735
6752,FreiSpiel,Freiburg,Sammelfieber Freiburg,Video Game Store,4bf58dd8d48988d10b951735
6753,FreiSpiel,Freiburg,Ambiente Kosmetikinstitut,Health & Beauty Service,54541900498ea6ccd0202697
6754,FreiSpiel,Freiburg,Schnell & Sauber Waschcenter (Laundromat),Laundry Service,4bf58dd8d48988d1fc941735
6755,FreiSpiel,Freiburg,Praktikumsgebäude der Physik Uni Freiburg,College Lab,4bf58dd8d48988d1a5941735
6756,FreiSpiel,Freiburg,Abenteuerspielplatz,Playground,4bf58dd8d48988d1e7941735
6757,FreiSpiel,Freiburg,Türkische Konditorei Sevgin,Pastry Shop,5744ccdfe4b0c0459246b4e2
6758,FreiSpiel,Freiburg,Café Bar Mirabeau,Café,4bf58dd8d48988d16d941735
6759,FreiSpiel,Freiburg,Caspian Pizza,Pizza Place,4bf58dd8d48988d1ca941735
6760,FreiSpiel,Freiburg,Babette,Pub,4bf58dd8d48988d11b941735
6761,FreiSpiel,Freiburg,H&S Brothers Meal,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735
6762,FreiSpiel,Freiburg,Healthy Fast Food,Restaurant,4bf58dd8d48988d1c4941735
6763,FreiSpiel,Freiburg,Burger King,Fast Food Restaurant,4bf58dd8d48988d16e941735
6764,FreiSpiel,Freiburg,Babeuf,Pub,4bf58dd8d48988d11b941735
6765,Spielcafe Deichhaus Game Café,Grömitz,Friesenstube,German Restaurant,4bf58dd8d48988d10d941735
6766,Spielcafe Deichhaus Game Café,Grömitz,Grömitz Strand,Beach,4bf58dd8d48988d1e2941735
6767,Spielcafe Deichhaus Game Café,Grömitz,Ferienwohnung,Boarding House,4f4530a74b9074f6e4fb0100
6768,Spielcafe Deichhaus Game Café,Grömitz,Falkenthal Seafood Kurpromenade,Seafood Restaurant,4bf58dd8d48988d1ce941735
6769,Spielcafe Deichhaus Game Café,Grömitz,Tork's Coffee,Café,4bf58dd8d48988d16d941735
6770,Spielcafe Deichhaus Game Café,Grömitz,TEDi,Construction & Landscaping,5454144b498ec1f095bff2f2
6771,Spielcafe Deichhaus Game Café,Grömitz,Spielplatz,Playground,4bf58dd8d48988d1e7941735
6772,Spielcafe Deichhaus Game Café,Grömitz,Cap Horn,Diner,4bf58dd8d48988d147941735
6773,Spielcafe Deichhaus Game Café,Grömitz,Ostseeklinik Grömitz,Medical Center,4bf58dd8d48988d104941735
6774,Spielcafe Deichhaus Game Café,Grömitz,Antalya döner imbiss,Burrito Place,4bf58dd8d48988d153941735
6775,Spielcafe Deichhaus Game Café,Grömitz,REWE,Supermarket,52f2ab2ebcbc57f1066b8b46
6776,Spielcafe Deichhaus Game Café,Grömitz,Campingplatz Hinter der Düne Rettin,Campground,4bf58dd8d48988d1e4941735
6777,Spielcafe Deichhaus Game Café,Grömitz,Nicolai Apotheke,Pharmacy,4bf58dd8d48988d10f951735
6778,Spielcafe Deichhaus Game Café,Grömitz,"Grömitz Strand, Weiße Brücke",Beach,4bf58dd8d48988d1e2941735
6779,Spielcafe Deichhaus Game Café,Grömitz,Ferienreihenhaus Grömitz,Boarding House,4f4530a74b9074f6e4fb0100
6780,Spielcafe Deichhaus Game Café,Grömitz,Chateau Claque,Bar,4bf58dd8d48988d116941735
6781,Spielcafe Deichhaus Game Café,Grömitz,Kaufhaus Stolz,Department Store,4bf58dd8d48988d1f6941735
6782,Spielcafe Deichhaus Game Café,Grömitz,Klinik Ostseedeich,Medical Center,4bf58dd8d48988d104941735
6783,Spielcafe Deichhaus Game Café,Grömitz,Volksbank,Credit Union,5032850891d4c4b30a586d62
6784,Spielcafe Deichhaus Game Café,Grömitz,Haus des Kurgastes Grömitz,Tourist Information Center,4f4530164b9074f6e4fb00ff
6785,Spielcafe Deichhaus Game Café,Grömitz,Waschbären,Zoo Exhibit,58daa1558bbb0b01f18ec1fd
6786,Spielcafe Deichhaus Game Café,Grömitz,Laden 13,Convenience Store,4d954b0ea243a5684a65b473
6787,Spielcafe Deichhaus Game Café,Grömitz,Rolfs Café,Bakery,4bf58dd8d48988d16a941735
6788,Spielcafe Deichhaus Game Café,Grömitz,Ostsee Boutique,Boutique,4bf58dd8d48988d104951735
6789,Spielcafe Deichhaus Game Café,Grömitz,Sachau Schuhe,Shoe Repair,52f2ab2ebcbc57f1066b8b39
6790,Spielcafe Deichhaus Game Café,Grömitz,Ernsting's family,Clothing Store,4bf58dd8d48988d103951735
6791,Spielcafe Deichhaus Game Café,Grömitz,Pampashasen,Zoo Exhibit,58daa1558bbb0b01f18ec1fd
6792,Spielcafe Deichhaus Game Café,Grömitz,Affen,Zoo Exhibit,58daa1558bbb0b01f18ec1fd
6793,Spielcafe Deichhaus Game Café,Grömitz,fischhus,Seafood Restaurant,4bf58dd8d48988d1ce941735
6794,Spielcafe Deichhaus Game Café,Grömitz,Undine,Hotel,4bf58dd8d48988d1fa931735
6795,Spielcafe Deichhaus Game Café,Grömitz,Basketball Court,Basketball Court,4bf58dd8d48988d1e1941735
6796,Spielcafe Deichhaus Game Café,Grömitz,Scholles Place,Beer Garden,4bf58dd8d48988d117941735
6797,Spielcafe Deichhaus Game Café,Grömitz,Attax - For You,Boutique,4bf58dd8d48988d104951735
6798,Wurfel & Zucker,Hamburg,Würfel & Zucker,Bistro,52e81612bcbc57f1066b79f1
6799,Wurfel & Zucker,Hamburg,Dr. dent. Rolf Blendermann,Dentist's Office,4bf58dd8d48988d178941735
6800,Wurfel & Zucker,Hamburg,Dat Backhus,Bakery,4bf58dd8d48988d16a941735
6801,Wurfel & Zucker,Hamburg,Eiscafe Il Salottino,Ice Cream Shop,4bf58dd8d48988d1c9941735
6802,Wurfel & Zucker,Hamburg,Trattoria Italiana,Trattoria/Osteria,55a5a1ebe4b013909087cb7f
6803,Wurfel & Zucker,Hamburg,TH Eilbeck Halle Ritterstraße,Gym,4bf58dd8d48988d176941735
6804,Wurfel & Zucker,Hamburg,Parkhaus Quarree,Parking,4c38df4de52ce0d596b336e1
6805,Wurfel & Zucker,Hamburg,Baris Frische Markt,Shopping Mall,4bf58dd8d48988d1fd941735
6806,Wurfel & Zucker,Hamburg,Orthopädiezentrum Ritterstraße,Medical Center,4bf58dd8d48988d104941735
6807,Wurfel & Zucker,Hamburg,Café Rossio,Café,4bf58dd8d48988d16d941735
6808,Wurfel & Zucker,Hamburg,KiTa Tilemann-Hort,Nursery School,4f4533814b9074f6e4fb0107
6809,Wurfel & Zucker,Hamburg,Wing Tsun  Universe (WTU) Loge Hamburg,General Entertainment,4bf58dd8d48988d1f1931735
6810,Wurfel & Zucker,Hamburg,Misterno,Salon / Barbershop,4bf58dd8d48988d110951735
6811,Wurfel & Zucker,Hamburg,Gaststätte Elberich,Pub,4bf58dd8d48988d11b941735
6812,Wurfel & Zucker,Hamburg,Bulldog Beads,Jewelry Store,4bf58dd8d48988d111951735
6813,Wurfel & Zucker,Hamburg,Spielplatz im Eilbeker Bürgerpark,Playground,4bf58dd8d48988d1e7941735
6814,Wurfel & Zucker,Hamburg,oroGelato,Ice Cream Shop,4bf58dd8d48988d1c9941735
6815,Wurfel & Zucker,Hamburg,SunYa,Tanning Salon,4d1cf8421a97d635ce361c31
6816,Wurfel & Zucker,Hamburg,Richardstrassenbrücke,Bridge,4bf58dd8d48988d1df941735
6817,Wurfel & Zucker,Hamburg,Zahnartztpraxis Dr. Julia Wolschner,Dentist's Office,4bf58dd8d48988d178941735
6818,Wurfel & Zucker,Hamburg,Zahnarztpraxis Eilbek,Dentist's Office,4bf58dd8d48988d178941735
6819,Wurfel & Zucker,Hamburg,WTU Young Bloods Club Hamburg,Recreation Center,52e81612bcbc57f1066b7a26
6820,Wurfel & Zucker,Hamburg,StadtRAD Leihstation 2411,Bike Rental / Bike Share,4e4c9077bd41f78e849722f9
6821,Wurfel & Zucker,Hamburg,U Ritterstraße,Metro Station,4bf58dd8d48988d1fd931735
6822,Wurfel & Zucker,Hamburg,Neue Eilbeker Apotheke,Pharmacy,4bf58dd8d48988d10f951735
6823,Wurfel & Zucker,Hamburg,Asia Quick,Asian Restaurant,4bf58dd8d48988d142941735
6824,Wurfel & Zucker,Hamburg,Family Care,Doctor's Office,4bf58dd8d48988d177941735
6825,Wurfel & Zucker,Hamburg,Eco-Express,Laundromat,52f2ab2ebcbc57f1066b8b33
6826,Wurfel & Zucker,Hamburg,Blumen Paradies,Flower Shop,4bf58dd8d48988d11b951735
6827,Wurfel & Zucker,Hamburg,bok imbiss,Asian Restaurant,4bf58dd8d48988d142941735
6828,Wurfel & Zucker,Hamburg,Wohntraum,Furniture / Home Store,4bf58dd8d48988d1f8941735
6829,Wurfel & Zucker,Hamburg,Wagnerstraßenbrücke,Bridge,4bf58dd8d48988d1df941735
6830,Wurfel & Zucker,Hamburg,Friedenskirche Eilbek,Church,4bf58dd8d48988d132941735
