,City_name,Venue_name,Venue_cat,Venue_catID
12554,Syzran,Художка,School,4bf58dd8d48988d13b941735
12555,Syzran,ГБОУ СОШ No14,College Academic Building,4bf58dd8d48988d198941735
12556,Syzran,Паспортный стол,Government Building,4bf58dd8d48988d126941735
12557,Syzran,Наркология,Medical Center,4bf58dd8d48988d104941735
12558,Syzran,Спортзал,High School,4bf58dd8d48988d13d941735
12559,Syzran,Художку,School,4bf58dd8d48988d13b941735
12560,Syzran,художка🎨,College Academic Building,4bf58dd8d48988d198941735
12561,Syzran,Чайхана,Middle Eastern Restaurant,4bf58dd8d48988d115941735
12562,Syzran,Сызранский Районный Суд,Building,4bf58dd8d48988d130941735
12563,Syzran,Остановка у Кузнецкого,Bus Stop,52f2ab2ebcbc57f1066b8b4f
12564,Syzran,Чудо-Печь,Deli / Bodega,4bf58dd8d48988d146941735
12565,Syzran,Гимназия (Начальные классы),Elementary School,4f4533804b9074f6e4fb0105
12566,Syzran,Художественная школа им. Тимошенко,School,4bf58dd8d48988d13b941735
12567,Syzran,обществознание база в 24,College Auditorium,4bf58dd8d48988d1af941735
12568,Syzran,Детская Поликлиника,Hospital,4bf58dd8d48988d196941735
12569,Syzran,Чудо-печь На Советской,American Restaurant,4bf58dd8d48988d14e941735
12570,Syzran,Столовая В Сызранской Администрации,Cafeteria,4bf58dd8d48988d128941735
12571,Syzran,Кузнечик,Garden Center,4eb1c0253b7b52c0e1adc2e9
12572,Szczecin,Stara Rzeźnia,Event Space,4bf58dd8d48988d171941735
12573,Szczecin,Restauracja Stara Rzeźnia,Restaurant,4bf58dd8d48988d1c4941735
12574,Szczecin,Nabrzeze Fińskie,Harbor / Marina,4bf58dd8d48988d1e0941735
12575,Szczecin,Komenda Wojewódzka Państwowej Straży Pożarnej w Szczecinie,Fire Station,4bf58dd8d48988d12c941735
12576,Szczecin,Szarotki,Building,4bf58dd8d48988d130941735
12577,Szczecin,Daria,Boat or Ferry,4bf58dd8d48988d12d951735
12578,Szczecin,Afrodyta,Salon / Barbershop,4bf58dd8d48988d110951735
12579,Szczecin,InterCars,Automotive Shop,4bf58dd8d48988d124951735
12580,Szczecin,Nabrzeze Czeskie,Harbor / Marina,4bf58dd8d48988d1e0941735
12581,Szczecin,Wały Chrobrego,Scenic Lookout,4bf58dd8d48988d165941735
12582,Szczecin,Polor,Factory,4eb1bea83b7b6f98df247e06
12583,Szczecin,ZSS nr 4,School,4bf58dd8d48988d13b941735
12584,Szczecin,Akademia Morska,College Academic Building,4bf58dd8d48988d198941735
12585,Szczecin,Pralnia & WC,Laundry Service,4bf58dd8d48988d1fc941735
12586,Szczecin,Bulwar Cafe,Café,4bf58dd8d48988d16d941735
12587,Szczecin,Pierogarnia Za Rogiem,Polish Restaurant,52e81612bcbc57f1066b7a04
12588,Szczecin,Delfinek,Pet Store,4bf58dd8d48988d100951735
12589,Szczecin,ok super,Souvenir Shop,52f2ab2ebcbc57f1066b8b1b
12590,Szczecin,Smakuś,Food & Drink Shop,4bf58dd8d48988d1f9941735
12591,Szczecin,Tomek's Attelier,Art Gallery,4bf58dd8d48988d1e2931735
12592,Szczecin,Restauracja Pub Chrobry,Restaurant,4bf58dd8d48988d1c4941735
12593,Szczecin,Kanał Wiecławski,Campground,4bf58dd8d48988d1e4941735
12594,Szczecin,Red Rocket Shore,Comfort Food Restaurant,52e81612bcbc57f1066b7a00
12595,Szczecin,Kubryk Literacki,Bookstore,4bf58dd8d48988d114951735
12596,Szczecin,Marina Fish Grill,Fish & Chips Shop,4edd64a0c7ddd24ca188df1a
12597,Szczecin,Creo Club,Art Gallery,4bf58dd8d48988d1e2931735
12598,Szczecin,Poddasze Karła,Beer Garden,4bf58dd8d48988d117941735
12599,Szczecin,Centrum Transferu Technologii Morskich,Office,4bf58dd8d48988d124941735
12600,Szczecin,adTAX Biuro Rachunkowe,Office,4bf58dd8d48988d124941735
12601,Szczecin,Groot Ship Design,Office,4bf58dd8d48988d124941735
12602,Szczecin,grupa nowy szpital,Office,4bf58dd8d48988d124941735
12603,Szczecin,Inocean,Office,4bf58dd8d48988d124941735
12604,Szczecin,KANCELARIA WAWELSKA,Office,4bf58dd8d48988d124941735
12605,Szczecin,5th Element Group Office,Office,4bf58dd8d48988d124941735
12606,Szczecin,Kanał Grodzki,Canal,56aa371be4b08b9a8d573562
12607,Szczecin,Elewator Ewa,Building,4bf58dd8d48988d130941735
12608,Szczecin,Biochemistry And Nutrition Dep.,College Science Building,4bf58dd8d48988d19b941735
12609,Szczecin,Gimnazjum nr 8,Middle School,4f4533814b9074f6e4fb0106
12610,Szczecin,ShaiLTD,Building,4bf58dd8d48988d130941735
12611,Szeged,K&H Bank,Bank,4bf58dd8d48988d10a951735
12612,Szeged,Szeged Étterem,Restaurant,4bf58dd8d48988d1c4941735
12613,Szeged,Széchenyi tér,Park,4bf58dd8d48988d163941735
12614,Szeged,Polgármesteri Hivatal,City Hall,4bf58dd8d48988d129941735
12615,Szeged,XXV. Szegedi Borfesztivál,Winery,4bf58dd8d48988d14b941735
12616,Szeged,Ügyvédi Iroda,Financial or Legal Service,503287a291d4c4b30a586d65
12617,Szeged,Szeged Town Hall,Memorial Site,5642206c498e4bfca532186c
12618,Szeged,Izometria Fitness,Gym,4bf58dd8d48988d176941735
12619,Szeged,Tabak Nemzeti Dohánybolt,Smoke Shop,4bf58dd8d48988d123951735
12620,Szeged,OTP Bank,Bank,4bf58dd8d48988d10a951735
12621,Szeged,Szeged Eye,Theme Park,4bf58dd8d48988d182941735
12622,Szeged,"Tisza Lajos krt. (Károlyi utca) (10, 20, 3, 3F, 4, 8)",Bus Stop,52f2ab2ebcbc57f1066b8b4f
12623,Szeged,Sóhajok Hídja,Bridge,4bf58dd8d48988d1df941735
12624,Szeged,Disznófa Alatt,Field,4bf58dd8d48988d15f941735
12625,Szeged,Anna-kút,Well,4fbc1be21983fc883593e321
12626,Szeged,"Centrum Áruház - Mikszáth u. (5, 7, 9, 19, 60, 60Y, 70, 71, 71A, 72, 74, 74A)",Bus Stop,52f2ab2ebcbc57f1066b8b4f
12627,Szeged,CIB Bank,Bank,4bf58dd8d48988d10a951735
12628,Szeged,"Anna kút (1, 2, 3, 3F, 4, 8)",Tram Station,52f2ab2ebcbc57f1066b8b51
12629,Szeged,SZTE Gazdasági és  Műszaki Főigazgatóság,College Administrative Building,4bf58dd8d48988d197941735
12630,Szeged,Str-Eat,Fast Food Restaurant,4bf58dd8d48988d16e941735
12631,Szeged,Dr. Zsák Viktória közjegyző,Office,4bf58dd8d48988d124941735
12632,Szeged,Delirium Pub,Pub,4bf58dd8d48988d11b941735
12633,Szeged,Mini-Mál Csemege,Supermarket,52f2ab2ebcbc57f1066b8b46
12634,Szeged,Szegedi Járásbíróság,Courthouse,4bf58dd8d48988d12b941735
12635,Szeged,Pixel Bar és Kávézó,Bar,4bf58dd8d48988d116941735
12636,Szeged,Szökőkút,Fountain,56aa371be4b08b9a8d573547
12637,Szeged,Sunshine Coffee Szeged,Coffee Shop,4bf58dd8d48988d1e0931735
12638,Szeged,Akela Állatpatika,Pet Service,5032897c91d4c4b30a586d69
12639,Szeged,Malacfej,Other Great Outdoors,4bf58dd8d48988d162941735
12640,Szeged,Liquor Store,Smoke Shop,4bf58dd8d48988d123951735
12641,Szeged,Anna-kúti Fodrászat,Salon / Barbershop,4bf58dd8d48988d110951735
12642,Szeged,Lipóti Pékség,Bakery,4bf58dd8d48988d16a941735
12643,Szeged,Pékvarázs Látványpékség,Bakery,4bf58dd8d48988d16a941735
12644,Szeged,Szechenyi Lottozo,Lottery Retailer,52f2ab2ebcbc57f1066b8b38
12645,Szeged,Digi TV,Office,4bf58dd8d48988d124941735
12646,Szeged,Nett Ruhatisztító és javító,Tailor Shop,5032781d91d4c4b30a586d5b
12647,Szeged,"Szegedi Törvényszék, Szegedi Járásbíróság",Courthouse,4bf58dd8d48988d12b941735
12648,Szeged,Gin Tonic,Nightclub,4bf58dd8d48988d11f941735
12649,Szeged,Retro Klub,Bar,4bf58dd8d48988d116941735
12650,Szeged,Rossmann,Cosmetics Shop,4bf58dd8d48988d10c951735
12651,Taganrog,Площадь перед администрацией города,Plaza,4bf58dd8d48988d164941735
12652,Taganrog,Администрация Таганрога,City Hall,4bf58dd8d48988d129941735
12653,Taganrog,Театр имени А. П. Чехова,Theater,4bf58dd8d48988d137941735
12654,Taganrog,ПитьКофе Кино,Coffee Shop,4bf58dd8d48988d1e0931735
12655,Taganrog,Л'Этуаль,Cosmetics Shop,4bf58dd8d48988d10c951735
12656,Taganrog,Астор,Lounge,4bf58dd8d48988d121941735
12657,Taganrog,Культ вина,Wine Bar,4bf58dd8d48988d123941735
12658,Taganrog,Петровская👑,Plaza,4bf58dd8d48988d164941735
12659,Taganrog,"ФБУ ""Таганрогский ""ЦСМ""",Building,4bf58dd8d48988d130941735
12660,Taganrog,Главпочтамт,Post Office,4bf58dd8d48988d172941735
12661,Taganrog,Сквер Театральный (сквозняк),Park,4bf58dd8d48988d163941735
12662,Taganrog,Осака,Japanese Restaurant,4bf58dd8d48988d111941735
12663,Taganrog,Школа №10,Middle School,4f4533814b9074f6e4fb0106
12664,Taganrog,Feolas_kitchen_wine,Restaurant,4bf58dd8d48988d1c4941735
12665,Taganrog,Блинная #1 на Петровской,Café,4bf58dd8d48988d16d941735
12666,Taganrog,Центральный почтамт,Post Office,4bf58dd8d48988d172941735
12667,Taganrog,Ямуна,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735
12668,Taganrog,Тарель,Café,4bf58dd8d48988d16d941735
12669,Taganrog,Шаверма,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb
12670,Taganrog,Дворец Алфераки (краеведческий музей),History Museum,4bf58dd8d48988d190941735
12671,Taganrog,Go Coffee,Coffee Shop,4bf58dd8d48988d1e0931735
12672,Taganrog,Борщи И Щи,Cafeteria,4bf58dd8d48988d128941735
12673,Taganrog,Вина Кубани,Winery,4bf58dd8d48988d14b941735
12674,Taganrog,Сицилия,Pizza Place,4bf58dd8d48988d1ca941735
12675,Taganrog,Старая Крепость,Cocktail Bar,4bf58dd8d48988d11e941735
12676,Taganrog,Pink's Family By Greenwich Park Hotel,Hotel,4bf58dd8d48988d1fa931735
12677,Taganrog,"Сеть Пиццерий ""Сицилия""",Restaurant,4bf58dd8d48988d1c4941735
12678,Taganrog,Центральная городская публичная библиотека имени А. П. Чехова город Таганрог,College Library,4bf58dd8d48988d1a7941735
12679,Taganrog,Библиотека имени А. П. Чехова,Library,4bf58dd8d48988d12f941735
12680,Taganrog,нотариус Самбур С.В.,Financial or Legal Service,503287a291d4c4b30a586d65
12681,Taganrog,Sugar,Coffee Shop,4bf58dd8d48988d1e0931735
12682,Taganrog,Три Орешка,Coffee Shop,4bf58dd8d48988d1e0931735
12683,Taganrog,Sw Office,Office,4bf58dd8d48988d124941735
12684,Taganrog,Ростелеком,Tech Startup,4bf58dd8d48988d125941735
12685,Taganrog,Pink's Family,Other Nightlife,4bf58dd8d48988d11a941735
12686,Taganrog,"Редакция"" Таганрогская Правда""",Office,4bf58dd8d48988d124941735
12687,Taganrog,Райффайзен Банк,Bank,4bf58dd8d48988d10a951735
12688,Taganrog,Гримерка,Salon / Barbershop,4bf58dd8d48988d110951735
12689,Taganrog,Катюша,Toy / Game Store,4bf58dd8d48988d1f3941735
12690,Taganrog,Баскин Роббинс,Ice Cream Shop,4bf58dd8d48988d1c9941735
12691,Tallinn,Raekoja plats | Town Hall Square (Raekoja plats),Plaza,4bf58dd8d48988d164941735
12692,Tallinn,Tallinna Raekoda,City Hall,4bf58dd8d48988d129941735
12693,Tallinn,III Draakon,Theme Restaurant,56aa371be4b08b9a8d573538
12694,Tallinn,Väike Resto 18,Burger Joint,4bf58dd8d48988d16c941735
12695,Tallinn,Kaerajaan,Eastern European Restaurant,4bf58dd8d48988d109941735
12696,Tallinn,burger & ribi,Burger Joint,4bf58dd8d48988d16c941735
12697,Tallinn,Tudengimaja,Fraternity House,4bf58dd8d48988d1b0941735
12698,Tallinn,Mad Murphy's Irish Pub & Grill,Irish Pub,52e81612bcbc57f1066b7a06
12699,Tallinn,Rae antiik,Antique Shop,4bf58dd8d48988d116951735
12700,Tallinn,Foto Muuseum,Museum,4bf58dd8d48988d181941735
12701,Tallinn,Maestro Pizzeria,Pizza Place,4bf58dd8d48988d1ca941735
12702,Tallinn,Kehrwiederi röstikoda,Coffee Shop,4bf58dd8d48988d1e0931735
12703,Tallinn,Charity Glögg,Winery,4bf58dd8d48988d14b941735
12704,Tallinn,Õpetajate Maja,Convention Center,4bf58dd8d48988d1ff931735
12705,Tallinn,Viru värav (Viru Värav),Historic Site,4deefb944765f83613cdba6e
12706,Tallinn,Troika,Russian Restaurant,5293a7563cf9994f4e043a44
12707,Tallinn,Hopneri Maja,Event Space,4bf58dd8d48988d171941735
12708,Tallinn,Tallinna linnamüür / Tallinn City Wall (Tallinna linnamüür),Historic Site,4deefb944765f83613cdba6e
12709,Tallinn,Bossanova,Italian Restaurant,4bf58dd8d48988d110941735
12710,Tallinn,Present Souvenirs,Gift Shop,4bf58dd8d48988d128951735
12711,Tallinn,Van Kook,Dessert Shop,4bf58dd8d48988d1d0941735
12712,Tallinn,Fotomuuseum,History Museum,4bf58dd8d48988d190941735
12713,Tallinn,Vana Toomas,Bar,4bf58dd8d48988d116941735
12714,Tallinn,shokolaad,Café,4bf58dd8d48988d16d941735
12715,Tallinn,Olde Hansa,Theme Restaurant,56aa371be4b08b9a8d573538
12716,Tallinn,Pepperi tobinurk,Lounge,4bf58dd8d48988d121941735
12717,Tallinn,Old Estonia,Eastern European Restaurant,4bf58dd8d48988d109941735
12718,Tallinn,Peppersack,Eastern European Restaurant,4bf58dd8d48988d109941735
12719,Tallinn,Olde Hansa Shoppe,Souvenir Shop,52f2ab2ebcbc57f1066b8b1b
12720,Tallinn,Minipannkook Poffertjes,Food Truck,4bf58dd8d48988d1cb941735
12721,Tallinn,Kehrwieder Chocolaterie,Café,4bf58dd8d48988d16d941735
12722,Tallinn,Tule Estonia,Pub,4bf58dd8d48988d11b941735
12723,Tallinn,Ule,Italian Restaurant,4bf58dd8d48988d110941735
12724,Tallinn,Molley Malone pub,Pub,4bf58dd8d48988d11b941735
12725,Tallinn,ESN TALLINN,Student Center,4bf58dd8d48988d1ab941735
12726,Tallinn,Паровозик,Moving Target,4f2a23984b9023bd5841ed2c
12727,Tallinn,Saku Bar,Café,4bf58dd8d48988d16d941735
12728,Tallinn,Gosha&Mark's Kütti,Taxi Stand,53fca564498e1a175f32528b
12729,Tallinn,Caffeine,Coffee Shop,4bf58dd8d48988d1e0931735
12730,Tallinn,Raekoja Torn (Raekoja torn),Town Hall,52e81612bcbc57f1066b7a38
12731,Tambov,студенец,River,4eb1d4dd4b900d56c88a45fd
12732,Tambov,Монумент «Танк «Тамбовский колхозник»,Monument / Landmark,4bf58dd8d48988d12d941735
12733,Tambov,Пицца-ленд,Pizza Place,4bf58dd8d48988d1ca941735
12734,Tambov,Студенецкий Базар,Food Court,4bf58dd8d48988d120951735
12735,Tambov,Венеция,Pizza Place,4bf58dd8d48988d1ca941735
12736,Tambov,Мягкое мороженое,Ice Cream Shop,4bf58dd8d48988d1c9941735
12737,Tambov,Pizza Land,Pizza Place,4bf58dd8d48988d1ca941735
12738,Tambov,Play Bar,Bar,4bf58dd8d48988d116941735
12739,Tambov,Coffe Moose,Coffee Shop,4bf58dd8d48988d1e0931735
12740,Tambov,Лайфстайл центр «Студенец»,Shopping Mall,4bf58dd8d48988d1fd941735
12741,Tambov,"OZON.ru, call-центр г. Тамбов",Office,4bf58dd8d48988d124941735
12742,Tambov,iTeacher,College Academic Building,4bf58dd8d48988d198941735
12743,Tambov,Комитет по управлению имуществом Тамбовской области,Government Building,4bf58dd8d48988d126941735
12744,Tambov,3 литра,Brewery,50327c8591d4c4b30a586d5d
12745,Tambov,Вечный огонь,Monument / Landmark,4bf58dd8d48988d12d941735
12746,Tambov,Бар Амбар,Bar,4bf58dd8d48988d116941735
12747,Tambov,студенец синема,Movie Theater,4bf58dd8d48988d17f941735
12748,Tambov,Абу Даби,Hookah Bar,4bf58dd8d48988d119941735
12749,Tambov,Лазаря Четверодневного православный храм,Church,4bf58dd8d48988d132941735
12750,Tambov,Гостиный двор,Shopping Mall,4bf58dd8d48988d1fd941735
12751,Tambov,أحمد,Salon / Barbershop,4bf58dd8d48988d110951735
12752,Tambov,Шатер Али-бабы,Hookah Bar,4bf58dd8d48988d119941735
12753,Tambov,Стадион «Спартак»,Stadium,4bf58dd8d48988d184941735
12754,Tambov,Lanta,Tech Startup,4bf58dd8d48988d125941735
12755,Tambov,Почта России 392000 Главпочтамт,Post Office,4bf58dd8d48988d172941735
12756,Tambov,Trinity Christian Church,Church,4bf58dd8d48988d132941735
12757,Tambov,Кофейная #4,Coffee Shop,4bf58dd8d48988d1e0931735
12758,Tambov,Троллейбус №8,Bus Line,4bf58dd8d48988d12b951735
12759,Tambov,"Стенд ""Подвиг советского народа бессмертен""",Monument / Landmark,4bf58dd8d48988d12d941735
12760,Tambov,KFC,Fast Food Restaurant,4bf58dd8d48988d16e941735
12761,Tambov,Почта России,Post Office,4bf58dd8d48988d172941735
12762,Tambov,пригородный лес,Rest Area,4d954b16a243a5684b65b473
12763,Tambov,Маэстро,Salon / Barbershop,4bf58dd8d48988d110951735
12764,Tambov,Усатый Проказник,Pet Store,4bf58dd8d48988d100951735
12765,Tambov,Салон-магазин МТС,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
12766,Tambov,Салон-магазин МТС,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
12767,Tambov,Офис,Building,4bf58dd8d48988d130941735
12768,Tambov,Комитет по физической культуре и спорту,City Hall,4bf58dd8d48988d129941735
12769,Tambov,Первое мороженое,Ice Cream Shop,4bf58dd8d48988d1c9941735
12770,Tambov,РосГосСтрах,Office,4bf58dd8d48988d124941735
12771,Tameside,Morrisons,Supermarket,52f2ab2ebcbc57f1066b8b46
12772,Tameside,Morrisons Dukinfield Petrol Station,Gas Station,4bf58dd8d48988d113951735
12773,Tameside,The Pepper Front,Indian Restaurant,4bf58dd8d48988d10f941735
12774,Tameside,Golden Phoenix Chip Shop,Fish & Chips Shop,4edd64a0c7ddd24ca188df1a
12775,Tameside,The Studios (D-a-n-c-e),Dance Studio,4bf58dd8d48988d134941735
12776,Tameside,Hairtime,Cosmetics Shop,4bf58dd8d48988d10c951735
12777,Tameside,iTrain Gym,Gym,4bf58dd8d48988d176941735
12778,Tameside,Hey Baby 4 D Baby Scaning Clinic,Maternity Clinic,56aa371be4b08b9a8d5734ff
12779,Tameside,Chicken station,Diner,4bf58dd8d48988d147941735
12780,Tameside,Bank Top Field,Other Great Outdoors,4bf58dd8d48988d162941735
12781,Tameside,Huddersfield Canal,Canal,56aa371be4b08b9a8d573562
12782,Tameside,Duck Pond,Lake,4bf58dd8d48988d161941735
12783,Tameside,Stalybridge Community Fire Station,Fire Station,4bf58dd8d48988d12c941735
12784,Tameside,Tame Valley Pub,Pub,4bf58dd8d48988d11b941735
12785,Tameside,Fitch Fuels,Recycling Facility,4f4531084b9074f6e4fb0101
12786,Tameside,Raja Bros,Convenience Store,4d954b0ea243a5684a65b473
12787,Tameside,Curry Cottage,Indian Restaurant,4bf58dd8d48988d10f941735
12788,Tameside,Stamford Park,Park,4bf58dd8d48988d163941735
12789,Tameside,Aytaç Food,Food Court,4bf58dd8d48988d120951735
12790,Tameside,Highfield Pavilion Cafe,Café,4bf58dd8d48988d16d941735
12791,Tameside,The Kitchen company,Home Service,545419b1498ea6ccd0202f58
12792,Tameside,Town Hall Surgery,Doctor's Office,4bf58dd8d48988d177941735
12793,Tameside,Bayley St Industrial Estate,Industrial Estate,56aa371be4b08b9a8d5734d7
12794,Tameside,Platform 5,Platform,4f4531504b9074f6e4fb0102
12795,Tameside,Top Astley,Pub,4bf58dd8d48988d11b941735
12796,Tameside,{my}dentist,Dentist's Office,4bf58dd8d48988d178941735
12797,Tameside,Barton Villa Hotel Manchester,Hotel,4bf58dd8d48988d1fa931735
12798,Tameside,Rugby,Rugby Pitch,52e81612bcbc57f1066b7a2c
12799,Tameside,San Rocco,Italian Restaurant,4bf58dd8d48988d110941735
12800,Tameside,The Stone Jug,Bar,4bf58dd8d48988d116941735
12801,Taranto,Agip,Gas Station,4bf58dd8d48988d113951735
12802,Taranto,Masseria Ciura,Restaurant,4bf58dd8d48988d1c4941735
12803,Taranto,Lungomare Castellaneta Marina,Beach,4bf58dd8d48988d1e2941735
12804,Taranto,6  Km Dall'isola Di S.Pietro,Harbor / Marina,4bf58dd8d48988d1e0941735
12805,Taranto,Roosevelt caffè',Café,4bf58dd8d48988d16d941735
12806,Taranto,art@cafè food & relax,Bar,4bf58dd8d48988d116941735
12807,Taranto,Riserva Naturale Stornara,Nature Preserve,52e81612bcbc57f1066b7a13
12808,Taranto,Caffè Le Dune,Café,4bf58dd8d48988d16d941735
12809,Taranto,Tocchi Di Puglia,Agriturismo,55a5a1ebe4b013909087cb7c
12810,Taranto,'Mba hamburgeria,Burger Joint,4bf58dd8d48988d16c941735
12811,Taranto,Spartacus - Lido del Finanziere,Beach,4bf58dd8d48988d1e2941735
12812,Taranto,Irigom,Factory,4eb1bea83b7b6f98df247e06
12813,Taranto,Q8,Gas Station,4bf58dd8d48988d113951735
12814,Taranto,Piazza di Palagiano,Plaza,4bf58dd8d48988d164941735
12815,Taranto,Bar Serio,Bar,4bf58dd8d48988d116941735
12816,Taranto,Base Ciccio,Pizza Place,4bf58dd8d48988d1ca941735
12817,Taranto,Bivio Chiatona,Gas Station,4bf58dd8d48988d113951735
12818,Taranto,That's Amore Focacceria,Pizza Place,4bf58dd8d48988d1ca941735
12819,Taranto,Castello di Massafra,Historic Site,4deefb944765f83613cdba6e
12820,Taranto,castello medioevale pappacoda,History Museum,4bf58dd8d48988d190941735
12821,Taranto,Lido Impero,Beach,4bf58dd8d48988d1e2941735
12822,Taranto,New Magazine Pub,Gastropub,4bf58dd8d48988d155941735
12823,Taranto,Mincuccio,Ice Cream Shop,4bf58dd8d48988d1c9941735
12824,Taranto,Porcospino,Gastropub,4bf58dd8d48988d155941735
12825,Taranto,Ristorante Vecchie Storie,Restaurant,4bf58dd8d48988d1c4941735
12826,Taranto,Lidl,Shopping Mall,4bf58dd8d48988d1fd941735
12827,Taranto,La Locanda Di Zia Riri,Restaurant,4bf58dd8d48988d1c4941735
12828,Taranto,Lido La Bella Oasi,Beach,4bf58dd8d48988d1e2941735
12829,Taranto,Stazione Servizio Esso,Rest Area,4d954b16a243a5684b65b473
12830,Taranto,Centro Taranto,General Entertainment,4bf58dd8d48988d1f1931735
12831,Taranto,Santa Marina B&B,Bed & Breakfast,4bf58dd8d48988d1f8931735
12832,Taranto,Palazzo Della Cultura Massafra,Event Space,4bf58dd8d48988d171941735
12833,Taranto,Chiatona beach,Beach,4bf58dd8d48988d1e2941735
12834,Taranto,La Volpe e L'uva,Restaurant,4bf58dd8d48988d1c4941735
12835,Taranto,Azienda Agricola Morciano Albino,Factory,4eb1bea83b7b6f98df247e06
12836,Taranto,Stazione di Massafra,Train Station,4bf58dd8d48988d129951735
12837,Taranto,Hotel Bizantino,Hotel,4bf58dd8d48988d1fa931735
12838,Taranto,S.E.A.,Factory,4eb1bea83b7b6f98df247e06
12839,Taranto,Falsopepe - Ristorante Enoteca,Food,4d4b7105d754a06374d81259
12840,Tarrasa,Ajuntament de Terrassa,City Hall,4bf58dd8d48988d129941735
12841,Tarrasa,Raval de Montserrat,Plaza,4bf58dd8d48988d164941735
12842,Tarrasa,General Optica,Optical Shop,4d954afda243a5684865b473
12843,Tarrasa,El Petit Palau,Hot Dog Joint,4bf58dd8d48988d16f941735
12844,Tarrasa,Casa Del Llibre - Cau,Bookstore,4bf58dd8d48988d114951735
12845,Tarrasa,La Caixa,Bank,4bf58dd8d48988d10a951735
12846,Tarrasa,Natura,Gift Shop,4bf58dd8d48988d128951735
12847,Tarrasa,Casanovas Seleccio,Gourmet Shop,4bf58dd8d48988d1f5941735
12848,Tarrasa,Santa Cereza,Restaurant,4bf58dd8d48988d1c4941735
12849,Tarrasa,Centre podològic  (Maribel Castro),Medical Center,4bf58dd8d48988d104941735
12850,Tarrasa,Tarasca Cafè,Café,4bf58dd8d48988d16d941735
12851,Tarrasa,Viena,Sandwich Place,4bf58dd8d48988d1c5941735
12852,Tarrasa,Nespresso Boutique,Coffee Shop,4bf58dd8d48988d1e0931735
12853,Tarrasa,Casa Gispert,Gourmet Shop,4bf58dd8d48988d1f5941735
12854,Tarrasa,Els Xixonencs,Dessert Shop,4bf58dd8d48988d1d0941735
12855,Tarrasa,M&S,Women's Store,4bf58dd8d48988d108951735
12856,Tarrasa,Frankfurt Casa Vallés,Hot Dog Joint,4bf58dd8d48988d16f941735
12857,Tarrasa,Casanovas,Butcher,4bf58dd8d48988d11d951735
12858,Tarrasa,Creps del cremat,Creperie,52e81612bcbc57f1066b79f2
12859,Tarrasa,Nova Jazz Cava,Jazz Club,4bf58dd8d48988d1e7931735
12860,Tarrasa,Goiko Grill,Burger Joint,4bf58dd8d48988d16c941735
12861,Tarrasa,Torre Del Palau,Historic Site,4deefb944765f83613cdba6e
12862,Tarrasa,Rex Terrassa,Kitchen Supply Store,58daa1558bbb0b01f18ec1b4
12863,Tarrasa,Tiger,Gift Shop,4bf58dd8d48988d128951735
12864,Tarrasa,Ibericus,BBQ Joint,4bf58dd8d48988d1df931735
12865,Tarrasa,Carné,Bakery,4bf58dd8d48988d16a941735
12866,Tarrasa,Bijou Brigitte,Accessories Store,4bf58dd8d48988d102951735
12867,Tarrasa,Floristeria Gras,Flower Shop,4bf58dd8d48988d11b951735
12868,Tarrasa,MS Mode Terrassa,Women's Store,4bf58dd8d48988d108951735
12869,Tarrasa,Milch & Zucker,Café,4bf58dd8d48988d16d941735
12870,Tarrasa,Olivetti Tapas&Molletes,Tapas Restaurant,4bf58dd8d48988d1db931735
12871,Tarrasa,Dra Teresa Torrent,Eye Doctor,522e32fae4b09b556e370f19
12872,Tarrasa,Topis,Women's Store,4bf58dd8d48988d108951735
12873,Tarrasa,Cinema Catalunya,Movie Theater,4bf58dd8d48988d17f941735
12874,Tarrasa,Placeta De La Font Trobada,Plaza,4bf58dd8d48988d164941735
12875,Tarrasa,CALÇATS DIMA,Clothing Store,4bf58dd8d48988d103951735
12876,Tarrasa,MS,Women's Store,4bf58dd8d48988d108951735
12877,Tarrasa,Ca l’obrer,Restaurant,4bf58dd8d48988d1c4941735
12878,Tarrasa,Escola Nautica Genova,School,4bf58dd8d48988d13b941735
12879,Tarsus,Meydan Izgara,Steakhouse,4bf58dd8d48988d1cc941735
12880,Tarsus,Tarsus Devlet Hastanesi,Hospital,4bf58dd8d48988d196941735
12881,Tarsus,Florya Paçka,Café,4bf58dd8d48988d16d941735
12882,Tarsus,Yarenlik Alanı,Park,4bf58dd8d48988d163941735
12883,Tarsus,Tarsus Çarşı,Other Great Outdoors,4bf58dd8d48988d162941735
12884,Tarsus,Florya Pachka Tarsus,Breakfast Spot,4bf58dd8d48988d143941735
12885,Tarsus,Cengiz Topel Durağı,Bus Stop,52f2ab2ebcbc57f1066b8b4f
12886,Tarsus,Tarsus Devlet Hastanesi Acil,Emergency Room,4bf58dd8d48988d194941735
12887,Tarsus,adile onbaşı mesleki ve teknik anadolu lisesi,High School,4bf58dd8d48988d13d941735
12888,Tarsus,Kızılmurat Vergi Dairesi,Government Building,4bf58dd8d48988d126941735
12889,Tarsus,Tarsus Devlet Hastanesi Fizik Tedavi Ve Rehabilitasyon Merkezi,Government Building,4bf58dd8d48988d126941735
